My Circle,My Rank,Circle Ring,User,Circle Person,User rank,User Ring,Is Me,Common
@TheVizardOfAhs,44.,3,@TheVizardOfAhs,@_gringuinho_,26.,3,no,no
@TheVizardOfAhs,44.,3,@TheVizardOfAhs,@MichaelWarbur17,27.,3,no,no
@TheVizardOfAhs,44.,3,@TheVizardOfAhs,@El_Dabrah,28.,3,no,no
@TheVizardOfAhs,44.,3,@TheVizardOfAhs,@MissLaura203,29.,3,no,no
@TheVizardOfAhs,44.,3,@TheVizardOfAhs,@VivBlueprint,30.,3,no,no
@TheVizardOfAhs,44.,3,@TheVizardOfAhs,@NablaVanderlyle,31.,3,no,no
@TheVizardOfAhs,44.,3,@TheVizardOfAhs,@Visual_Endgame,32.,3,no,no
@TheVizardOfAhs,44.,3,@TheVizardOfAhs,@_hughej,33.,3,no,no
@TheVizardOfAhs,44.,3,@TheVizardOfAhs,@HumansNoContext,34.,3,no,no
@TheVizardOfAhs,44.,3,@TheVizardOfAhs,@StatHunting,35.,3,no,no
@TheVizardOfAhs,44.,3,@TheVizardOfAhs,@Marketanalytic5,36.,3,no,no
@TheVizardOfAhs,44.,3,@TheVizardOfAhs,@ZenDollData,37.,3,no,yes
@TheVizardOfAhs,44.,3,@TheVizardOfAhs,@SimonBeaumont04,38.,3,no,no
@TheVizardOfAhs,44.,3,@TheVizardOfAhs,@jreevers5,39.,3,no,yes
@TheVizardOfAhs,44.,3,@TheVizardOfAhs,@tableau,40.,3,no,yes
@TheVizardOfAhs,44.,3,@TheVizardOfAhs,@vizJosh,41.,3,no,no
@TheVizardOfAhs,44.,3,@TheVizardOfAhs,@GinnyMoench,42.,3,no,yes
@TheVizardOfAhs,44.,3,@TheVizardOfAhs,@jschwabish,43.,3,no,no
@TheVizardOfAhs,44.,3,@TheVizardOfAhs,@tableauing,44.,3,no,no
@TheVizardOfAhs,44.,3,@TheVizardOfAhs,@TheRetro80s,45.,3,no,no
@GinnyMoench,45.,3,@GinnyMoench,@ArtOfTheClinch,1.,1,no,no
@GinnyMoench,45.,3,@GinnyMoench,@ZachBowders,2.,1,no,yes
@GinnyMoench,45.,3,@GinnyMoench,@MadameGilflurt,3.,1,no,no
@GinnyMoench,45.,3,@GinnyMoench,@jdiazromance,4.,1,no,no
@GinnyMoench,45.,3,@GinnyMoench,@bookwormbabe88,5.,1,no,no
@GinnyMoench,45.,3,@GinnyMoench,@NeniaCampbell,6.,1,no,no
@GinnyMoench,45.,3,@GinnyMoench,@bandherbooks,7.,1,no,no
@GinnyMoench,45.,3,@GinnyMoench,@Mary_Anne_L,8.,1,no,no
@GinnyMoench,45.,3,@GinnyMoench,@SamanthaKolber,9.,2,no,no
@GinnyMoench,45.,3,@GinnyMoench,@weather_buffalo,10.,2,no,no
@GinnyMoench,45.,3,@GinnyMoench,@JaimeHuntIMC,11.,2,no,no
@GinnyMoench,45.,3,@GinnyMoench,@jamadoria,12.,2,no,no
@GinnyMoench,45.,3,@GinnyMoench,@sunnydaisy17,13.,2,no,no
@GinnyMoench,45.,3,@GinnyMoench,@StyleSTEAMed,14.,2,no,yes
@GinnyMoench,45.,3,@GinnyMoench,@ZenDollData,15.,2,no,yes
@GinnyMoench,45.,3,@GinnyMoench,@consult_ant,16.,2,no,yes
@GinnyMoench,45.,3,@GinnyMoench,@megmardell,17.,2,no,no
@GinnyMoench,45.,3,@GinnyMoench,@tableau,18.,2,no,yes
@GinnyMoench,45.,3,@GinnyMoench,@professorkao,19.,2,no,yes
@GinnyMoench,45.,3,@GinnyMoench,@dataNOTdoctrine,20.,2,no,no
@GinnyMoench,45.,3,@GinnyMoench,@JonBoeckenstedt,21.,2,no,no
@GinnyMoench,45.,3,@GinnyMoench,@AStitchinTime13,22.,2,no,no
@GinnyMoench,45.,3,@GinnyMoench,@SpotOn_DRTV,23.,2,no,yes
@GinnyMoench,45.,3,@GinnyMoench,@DrtySexyHistory,24.,2,no,no
@GinnyMoench,45.,3,@GinnyMoench,@PazyBirds,25.,3,no,no
@GinnyMoench,45.,3,@GinnyMoench,@justaskforalex,26.,3,no,no
@GinnyMoench,45.,3,@GinnyMoench,@TheVizardOfAhs,27.,3,no,yes
@GinnyMoench,45.,3,@GinnyMoench,@LadyTeapots,28.,3,no,no
@GinnyMoench,45.,3,@GinnyMoench,@ThatEricAlper,29.,3,no,no
@GinnyMoench,45.,3,@GinnyMoench,@cactus_jerk,30.,3,no,no
@GinnyMoench,45.,3,@GinnyMoench,@robimes,31.,3,no,no
@GinnyMoench,45.,3,@GinnyMoench,@tenderbrushes,32.,3,no,no
@GinnyMoench,45.,3,@GinnyMoench,@jarbieprincess,33.,3,no,no
@GinnyMoench,45.,3,@GinnyMoench,@duckieforever,34.,3,no,no
@GinnyMoench,45.,3,@GinnyMoench,@arkhamlibrarian,35.,3,no,no
@GinnyMoench,45.,3,@GinnyMoench,@KissingStories,36.,3,no,no
@GinnyMoench,45.,3,@GinnyMoench,@aabattani,37.,3,no,no
@GinnyMoench,45.,3,@GinnyMoench,@AndrewChamen,38.,3,no,no
@GinnyMoench,45.,3,@GinnyMoench,@jreevers5,39.,3,no,yes
@GinnyMoench,45.,3,@GinnyMoench,@VizByMoon,40.,3,yes,no
@GinnyMoench,45.,3,@GinnyMoench,@HijinxAbound,41.,3,no,no
@GinnyMoench,45.,3,@GinnyMoench,@VivBlueprint,42.,3,no,no
@GinnyMoench,45.,3,@GinnyMoench,@1pcornwell,43.,3,no,no
@GinnyMoench,45.,3,@GinnyMoench,@hansheadd,44.,3,no,no
@GinnyMoench,45.,3,@GinnyMoench,@kateStrasdin,45.,3,no,no
