"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2023-06-09","92.4","-1.71","5.36","Acuña Jr., Ronald",660670,680686,,"ball",,,,,13,"Ronald Acuna Jr.  flies out sharply to left fielder Corey Dickerson.","R","R","R","ATL","WSH","B",,,1,1,2023,"-1.07","1.09","-1.74","2.52",,,,0,1,"Bot",,,,,660688,,,2.252578138071452,-134.57037908195394,-3.786459344027481,-13.517813213495518,29.85563053992365,-18.273583605855613,"3.47","1.64",,,,"91.7",2109,"5.9",717829,680686,660688,642086,671277,600869,682928,572816,669743,657041,"54.64",,,,,,,,5,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",219,"0","0.05"
"SL","2023-06-09","84.7","-1.91","5.38","Acuña Jr., Ronald",660670,680686,,"swinging_strike",,,,,8,"Ronald Acuna Jr.  flies out sharply to left fielder Corey Dickerson.","R","R","R","ATL","WSH","S",,,1,0,2023,"0.32","0.61","-0.06","1.94",,,,0,1,"Bot",,,,,660688,,,3.6475267448262834,-123.40594880339553,-2.965238650088451,2.656383226706255,22.033284947972735,-25.589723936253396,"3.47","1.58",,,,"84.4",1889,"5.8",717829,680686,660688,642086,671277,600869,682928,572816,669743,657041,"54.67",,,,,,,,5,2,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",219,"0","-0.047"
"SL","2023-06-09","83.4","-1.92","5.38","Acuña Jr., Ronald",660670,680686,,"ball",,,,,14,"Ronald Acuna Jr.  flies out sharply to left fielder Corey Dickerson.","R","R","R","ATL","WSH","B",,,0,0,2023,"0.26","0.43","1.23","1.31",,,,0,1,"Bot",,,,,660688,,,6.6880463863189155,-121.34677663039984,-3.784850895234288,1.3675737699848558,21.58896775975516,-27.39738182684699,"3.4","1.55",,,,"83",1877,"5.8",717829,680686,660688,642086,671277,600869,682928,572816,669743,657041,"54.67",,,,,,,,5,1,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",214,"0","0.037"
"FF","2023-06-08","94.7","-1.13","7.21","Acuña Jr., Ronald",660670,434378,"walk","ball",,,,,12,"Ronald Acuna Jr.  walks.   Ozzie Albies scores.    Orlando Arcia to 3rd.    Michael Harris II to 2nd.","R","R","R","ATL","NYM","B",,,3,0,2023,"-0.26","1.49","0.6","4.17",645277,606115,671739,2,3,"Bot",,,,,553882,,,5.08530484345115,-137.87867865841278,-5.616198079809673,-4.389524928525644,28.100938392951722,-12.093990517003647,"3.5","1.58",,,,"94.8",2377,"6.1",717840,434378,553882,668901,643446,683146,596019,502054,607043,516782,"54.36",,,"0.7",1,0,0,,36,4,"4-Seam Fastball",4,6,4,6,6,5,5,6,"Standard","Standard",198,"0.112","0.433"
"FF","2023-06-08","96.1","-1.1","7.17","Acuña Jr., Ronald",660670,434378,,"ball",,,,,12,"Ronald Acuna Jr.  walks.   Ozzie Albies scores.    Orlando Arcia to 3rd.    Michael Harris II to 2nd.","R","R","R","ATL","NYM","B",,,2,0,2023,"-0.26","1.44","0.49","3.98",645277,606115,671739,2,3,"Bot",,,,,553882,,,4.768334913305091,-139.93649387245566,-6.169978660371387,-4.394409759855066,27.72460753134646,-12.077295194434459,"3.5","1.58",,,,"96.1",2392,"6",717840,434378,553882,668901,643446,683146,596019,502054,607043,516782,"54.53",,,,,,,,36,3,"4-Seam Fastball",4,6,4,6,6,4,4,6,"Standard","Standard",200,"0","0.332"
"FF","2023-06-08","96.2","-1.08","7.16","Acuña Jr., Ronald",660670,434378,,"ball",,,,,12,"Ronald Acuna Jr.  walks.   Ozzie Albies scores.    Orlando Arcia to 3rd.    Michael Harris II to 2nd.","R","R","R","ATL","NYM","B",,,1,0,2023,"-0.66","1.38","1.83","3.25",645277,606115,671739,2,3,"Bot",,,,,553882,,,9.147977413096443,-139.7873432735677,-7.901354770381961,-10.648851395060507,28.84864572880903,-12.441696824857301,"3.5","1.58",,,,"95.8",2485,"6",717840,434378,553882,668901,643446,683146,596019,502054,607043,516782,"54.54",,,,,,,,36,2,"4-Seam Fastball",4,6,4,6,6,4,4,6,"Standard","Standard",201,"0","0.131"
"SL","2023-06-08","88.3","-1.45","7.05","Acuña Jr., Ronald",660670,434378,,"blocked_ball",,,,,14,"Ronald Acuna Jr.  walks.   Ozzie Albies scores.    Orlando Arcia to 3rd.    Michael Harris II to 2nd.","R","R","R","ATL","NYM","B",,,0,0,2023,"0.44","0.36","1.84","0.75",645277,606115,671739,2,3,"Bot",,,,,553882,,,7.062994543981629,-128.17392472357432,-10.000990258766723,3.5624959790210946,24.186646761926486,-26.37932009760386,"3.52","1.58",,,,"88.2",2478,"6.2",717840,434378,553882,668901,643446,683146,596019,502054,607043,516782,"54.31",,,,,,,,36,1,"Slider",4,6,4,6,6,4,4,6,"Standard","Standard",176,"0","0.097"
"FF","2023-06-08","94.9","-1.33","7.27","Acuña Jr., Ronald",660670,434378,"field_out","hit_into_play",,,,,12,"Ronald Acuna Jr.  pops out to first baseman Mark Vientos in foul territory.","R","R","R","ATL","NYM","X",3,"popup",1,2,2023,"-0.57","1.55","0.33","3.79",,,671739,1,2,"Bot",180.11,170.2,,,553882,,,5.580747432952432,-138.02339929153268,-6.835928189798691,-8.533959817826013,32.20686841806605,-11.06783363053811,"3.5","1.58",154,"78.7",66,"94.2",2415,"6",717840,434378,553882,668901,643446,683146,596019,502054,607043,516782,"54.47",0.003,0.004,"0",1,0,0,3,21,4,"4-Seam Fastball",3,5,3,5,5,3,3,5,"Standard","Standard",204,"-0.03","-0.217"
"SL","2023-06-08","86.2","-1.47","7.16","Acuña Jr., Ronald",660670,434378,,"called_strike",,,,,5,"Ronald Acuna Jr.  pops out to first baseman Mark Vientos in foul territory.","R","R","R","ATL","NYM","S",,,1,1,2023,"0.56","0.17","0.18","2.49",,,671739,1,2,"Bot",,,,,553882,,,2.7733543298845116,-125.54213037734525,-5.254959822553971,5.466541180021377,24.058177036181686,-29.538998129350876,"3.43","1.53",,,,"86.2",2411,"6.1",717840,434378,553882,668901,643446,683146,596019,502054,607043,516782,"54.37",,,,,,,,21,3,"Slider",3,5,3,5,5,3,3,5,"Standard","Standard",136,"0","-0.066"
"SL","2023-06-08","85.5","-1.63","7.19","Acuña Jr., Ronald",660670,434378,,"called_strike",,,,,2,"Ronald Acuna Jr.  pops out to first baseman Mark Vientos in foul territory.","R","R","R","ATL","NYM","S",,,1,0,2023,"0.56","0.12","0.02","3.01",,,671739,1,2,"Bot",,,,,553882,,,2.7757523481542776,-124.51685967716107,-3.830818675111787,5.295053209915039,24.03513985806652,-30.42483819874799,"3.39","1.53",,,,"85.5",2451,"6.1",717840,434378,553882,668901,643446,683146,596019,502054,607043,516782,"54.37",,,,,,,,21,2,"Slider",3,5,3,5,5,3,3,5,"Standard","Standard",130,"0","-0.062"
"SL","2023-06-08","85.5","-1.63","7.16","Acuña Jr., Ronald",660670,434378,,"blocked_ball",,,,,14,"Ronald Acuna Jr.  pops out to first baseman Mark Vientos in foul territory.","R","R","R","ATL","NYM","B",,,0,0,2023,"0.48","0.21","0.71","0.36",,,671739,1,2,"Bot",,,,,553882,,,4.529993515611851,-124.2152970086268,-10.194218127529693,4.193367037845895,22.421122899989278,-28.279669640637525,"3.45","1.56",,,,"85.6",2486,"6.2",717840,434378,553882,668901,643446,683146,596019,502054,607043,516782,"54.27",,,,,,,,21,1,"Slider",3,5,3,5,5,3,3,5,"Standard","Standard",176,"0","0.041"
"SL","2023-06-08","84.9","-2.85","5.88","Acuña Jr., Ronald",660670,502085,"single","hit_into_play",,,,,7,"Ronald Acuna Jr.  singles on a sharp ground ball to left fielder Tommy Pham.","R","R","R","ATL","NYM","X",7,"ground_ball",0,1,2023,"0.56","-0.3","-0.6","1.76",,,,2,9,"Bot",92.07,146.71,,,553882,,,4.146423906573076,-123.69531153017509,-2.7521102685220713,4.950633471806219,23.940121739371385,-34.94784853023367,"3.5","1.58",12,"109.6",-8,"85.3",2712,"6.4",717840,502085,553882,668901,643446,683146,596019,502054,607043,516782,"54.1",0.4,0.36,"0.9",1,1,0,2,91,2,"Slider",10,10,10,10,10,10,10,10,"Standard","Standard",72,"0.03","0.15"
"SL","2023-06-08","83.5","-2.85","5.9","Acuña Jr., Ronald",660670,502085,,"called_strike",,,,,6,"Ronald Acuna Jr.  singles on a sharp ground ball to left fielder Tommy Pham.","R","R","R","ATL","NYM","S",,,0,0,2023,"0.58","0","0.38","2.38",,,,2,9,"Bot",,,,,553882,,,6.293823109345241,-121.58977029385254,-1.679164250937875,4.596995268787732,23.427739449125223,-32.10377204279314,"3.48","1.56",,,,"83.7",2751,"6.3",717840,502085,553882,668901,643446,683146,596019,502054,607043,516782,"54.16",,,,,,,,91,1,"Slider",10,10,10,10,10,10,10,10,"Standard","Standard",74,"0","-0.018"
"ST","2023-06-08","82.7","-2.14","5.72","Acuña Jr., Ronald",660670,656257,"field_out","hit_into_play",,,,,5,"Ronald Acuna Jr.  pops out to second baseman Jeff McNeil.","R","R","R","ATL","NYM","X",4,"popup",3,1,2023,"0.96","0.38","-0.04","2.33",,671739,,1,5,"Bot",141.35,121.75,,,553882,,,2.929341295910194,-120.39226852349428,-1.9706550518040515,8.806980818275527,23.515474019680276,-28.33803002923816,"3.5","1.58",191,"92.4",63,"82.8",2885,"6.4",717840,656257,553882,668901,643446,683146,596019,502054,607043,516782,"54.15",0.009,0.012,"0",1,0,0,3,55,5,"Sweeper",6,9,6,9,9,6,6,9,"Standard","Standard",62,"-0.038","-0.459"
"FC","2023-06-08","91.3","-2.11","5.8","Acuña Jr., Ronald",660670,656257,,"ball",,,,,11,"Ronald Acuna Jr.  pops out to second baseman Jeff McNeil.","R","R","R","ATL","NYM","B",,,2,1,2023,"0.12","1.04","-0.5","3.89",,671739,,1,5,"Bot",,,,,553882,,,3.780969110346723,-133.05077200143324,-1.1957393581032416,0.690238695729877,27.161248346287636,-19.764872435517542,"3.52","1.58",,,,"91.4",2713,"6.2",717840,656257,553882,668901,643446,683146,596019,502054,607043,516782,"54.34",,,,,,,,55,4,"Cutter",6,9,6,9,9,6,6,9,"Standard","Standard",199,"0","0.073"
"FF","2023-06-08","92.9","-1.16","7.38","Acuña Jr., Ronald",660670,434378,"double","hit_into_play",,,,,5,"Ronald Acuna Jr.  doubles (18) on a sharp ground ball to left fielder Tommy Pham.","R","R","R","ATL","NYM","X",7,"ground_ball",2,0,2023,"-0.71","1.32","-0.08","2.43",,,,0,1,"Bot",39.59,102.36,,,553882,,,4.269317603248394,-135.00236201956955,-9.681312686263794,-9.558546057596729,29.161496613756448,-14.137794665449395,"3.5","1.58",46,"108.8",-1,"92.1",2474,"5.9",717840,434378,553882,668901,643446,683146,596019,502054,607043,516782,"54.61",0.494,0.451,"1.25",1,1,1,4,4,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",203,"0.06","0.536"
"FF","2023-06-08","93.7","-1.88","5.98","Acuña Jr., Ronald",660670,656257,,"ball",,,,,11,"Ronald Acuna Jr.  pops out to second baseman Jeff McNeil.","R","R","R","ATL","NYM","B",,,1,1,2023,"-0.93","1.56","-1.62","4.81",,671739,,1,5,"Bot",,,,,553882,,,2.7592562610848557,-136.47519283248928,-0.7174004836423225,-12.27554699678448,31.40363330332024,-12.835609705993466,"3.52","1.58",,,,"93.5",2450,"6.2",717840,656257,553882,668901,643446,683146,596019,502054,607043,516782,"54.26",,,,,,,,55,3,"4-Seam Fastball",6,9,6,9,9,6,6,9,"Standard","Standard",215,"0","0.06"
"FF","2023-06-08","93.8","-1.2","7.36","Acuña Jr., Ronald",660670,434378,,"ball",,,,,14,"Ronald Acuna Jr.  doubles (18) on a sharp ground ball to left fielder Tommy Pham.","R","R","R","ATL","NYM","B",,,1,0,2023,"-0.7","1.67","1","1.91",,,,0,1,"Bot",,,,,553882,,,7.137902954278344,-136.0034190150369,-11.88680197357386,-10.202281948673706,29.896522966325143,-8.997564300085191,"3.57","1.67",,,,"92.8",2453,"5.9",717840,434378,553882,668901,643446,683146,596019,502054,607043,516782,"54.62",,,,,,,,4,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",207,"0","0.063"
"ST","2023-06-08","83","-1.98","5.94","Acuña Jr., Ronald",660670,656257,,"swinging_strike",,,,,6,"Ronald Acuna Jr.  pops out to second baseman Jeff McNeil.","R","R","R","ATL","NYM","S",,,1,0,2023,"1.28","0.52","0.47","2.66",,671739,,1,5,"Bot",,,,,553882,,,3.122389471297373,-120.91330125482844,-2.0341932941748544,11.854633181335046,24.322168616086405,-26.925457254152597,"3.5","1.58",,,,"82.8",2881,"6.2",717840,656257,553882,668901,643446,683146,596019,502054,607043,516782,"54.31",,,,,,,,55,2,"Sweeper",6,9,6,9,9,6,6,9,"Standard","Standard",61,"0","-0.06"
"FF","2023-06-08","91.9","-1.33","7.44","Acuña Jr., Ronald",660670,434378,,"ball",,,,,11,"Ronald Acuna Jr.  doubles (18) on a sharp ground ball to left fielder Tommy Pham.","R","R","R","ATL","NYM","B",,,0,0,2023,"-0.72","1.25","-1.26","4.14",,,,0,1,"Bot",,,,,553882,,,1.706355596690016,-133.75578443776294,-5.1600503104234425,-9.047001041948093,29.600016568061083,-16.239796168031912,"3.52","1.6",,,,"90.7",2387,"5.6",717840,434378,553882,668901,643446,683146,596019,502054,607043,516782,"54.88",,,,,,,,4,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",202,"0","0.037"
"FF","2023-06-08","93.7","-1.85","6.01","Acuña Jr., Ronald",660670,656257,,"ball",,,,,11,"Ronald Acuna Jr.  pops out to second baseman Jeff McNeil.","R","R","R","ATL","NYM","B",,,0,0,2023,"-0.75","1.52","-1.42","3.21",,671739,,1,5,"Bot",,,,,553882,,,2.7739014648808413,-136.39961651610128,-4.8382071783945335,-9.99925282589577,31.475405394778196,-12.347597599840318,"3.52","1.65",,,,"93.4",2401,"6.2",717840,656257,553882,668901,643446,683146,596019,502054,607043,516782,"54.32",,,,,,,,55,1,"4-Seam Fastball",6,9,6,9,9,6,6,9,"Standard","Standard",214,"0","0.041"
"FF","2023-06-08","96.2","-2.35","5.67","Acuña Jr., Ronald",660670,622098,"grounded_into_double_play","hit_into_play",,,,,8,"Ronald Acuna Jr.  grounds into a double play, second baseman Jeff McNeil to first baseman Mark Vientos.   Michael Harris II out at 2nd.    Ronald Acuna Jr.  out at 1st.","R","R","R","ATL","NYM","X",4,"ground_ball",0,0,2023,"-0.56","1.43","0.18","2.03",,,671739,1,7,"Bot",138.92,146.58,,,553882,,,7.945458396485939,-139.73951607280043,-7.2498227594222735,-9.201924700003158,32.116448302335115,-11.986730674424663,"3.5","1.58",4,"103.7",-26,"95.7",2537,"6.1",717840,622098,553882,668901,643446,683146,596019,502054,607043,516782,"54.36",0.151,0.141,"0",1,0,0,2,72,1,"4-Seam Fastball",7,10,7,10,10,7,7,10,"Standard","Standard",214,"-0.057","-0.391"
"SL","2023-06-07","84.7","-3.22","5.34","Acuña Jr., Ronald",660670,453286,"single","hit_into_play",,,,,7,"Ronald Acuna Jr.  singles on a ground ball to left fielder Tommy Pham.   Michael Harris II scores.","R","R","R","ATL","NYM","X",7,"ground_ball",2,1,2023,"0.07","0.14","-0.31","2.08",,671739,,2,6,"Bot",79.76,102.59,,,682626,,,6.6617035542180965,-123.3201742078503,-1.571404433730092,-0.501120304143627,23.20631408979486,-30.67124329423268,"3.5","1.58",125,"110.9",6,"85",2146,"6.3",717850,453286,682626,592192,643446,683146,596019,502054,607043,516782,"54.17",0.677,0.629,"0.9",1,1,0,4,54,4,"Slider",4,4,4,4,4,5,5,4,"Standard","Standard",92,"0.168","0.76"
"CH","2023-06-07","85.3","-3.03","5.56","Acuña Jr., Ronald",660670,453286,,"blocked_ball",,,,,14,"Ronald Acuna Jr.  singles on a ground ball to left fielder Tommy Pham.   Michael Harris II scores.","R","R","R","ATL","NYM","B",,,1,1,2023,"-0.93","-0.14","0.54","0.39",,671739,,2,6,"Bot",,,,,682626,,,10.27161457727698,-123.72393694448314,-5.586638701643445,-11.560917130209797,23.208275008889817,-32.702753471920765,"3.39","1.58",,,,"85.6",1412,"6.5",717850,453286,682626,592192,643446,683146,596019,502054,607043,516782,"53.98",,,,,,,,54,3,"Changeup",4,4,4,4,4,4,4,4,"Standard","Standard",247,"0","0.019"
"FF","2023-06-07","94.5","-2.92","5.63","Acuña Jr., Ronald",660670,453286,,"foul",,,,,5,"Ronald Acuna Jr.  singles on a ground ball to left fielder Tommy Pham.   Michael Harris II scores.","R","R","R","ATL","NYM","S",,,1,0,2023,"-0.72","1.32","0.01","2.37",,671739,,2,6,"Bot",,,,,682626,,,9.273107887935968,-137.3641072243688,-5.838106374394103,-11.069943564794434,27.412892348489738,-14.259014661137202,"3.5","1.58",206,"79.5",20,"95.3",2326,"6.6",717850,453286,682626,592192,643446,683146,596019,502054,607043,516782,"53.89",,,,,,,,54,2,"4-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard",221,"0","-0.052"
"FF","2023-06-07","94.5","-3.02","5.64","Acuña Jr., Ronald",660670,453286,,"ball",,,,,11,"Ronald Acuna Jr.  singles on a ground ball to left fielder Tommy Pham.   Michael Harris II scores.","R","R","R","ATL","NYM","B",,,0,0,2023,"-0.77","1.28","-1.12","3.32",,671739,,2,6,"Bot",,,,,682626,,,6.676002637216824,-137.61664862441307,-3.2814091273797583,-11.151635740735031,27.7983932126885,-15.368492535061119,"3.41","1.58",,,,"95.3",2345,"6.5",717850,453286,682626,592192,643446,683146,596019,502054,607043,516782,"53.98",,,,,,,,54,1,"4-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard",227,"0","0.024"
"FF","2023-06-07","95","-2.97","5.44","Acuña Jr., Ronald",660670,453286,"field_out","hit_into_play",,,,,7,"Ronald Acuna Jr.  grounds out, first baseman Mark Canha to pitcher Max Scherzer.","R","R","R","ATL","NYM","X",3,"ground_ball",3,2,2023,"-0.83","1.19","-0.73","2.04",,,,0,5,"Bot",143.76,169.33,,,682626,,,7.76056146165476,-138.12895109077368,-5.993327636277662,-12.271481328337996,27.062464276666038,-15.811067862548624,"3.5","1.58",46,"55.1",5,"95.9",2429,"6.6",717850,453286,682626,592192,643446,683146,596019,502054,607043,516782,"53.92",0.097,0.087,"0",1,0,0,1,42,7,"4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard",226,"-0.025","-0.314"
"FF","2023-06-07","94.2","-3.06","5.62","Acuña Jr., Ronald",660670,453286,,"ball",,,,,13,"Ronald Acuna Jr.  grounds out, first baseman Mark Canha to pitcher Max Scherzer.","R","R","R","ATL","NYM","B",,,2,2,2023,"-1","1.15","-0.42","1.34",,,,0,5,"Bot",,,,,682626,,,9.079174299978588,-136.76538451675648,-8.016578727757897,-14.479341520276893,26.455542950446848,-16.19267059830025,"3.48","1.58",,,,"94.7",2373,"6.4",717850,453286,682626,592192,643446,683146,596019,502054,607043,516782,"54.06",,,,,,,,42,6,"4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard",224,"0","0.102"
"SL","2023-06-07","84.7","-3.05","5.46","Acuña Jr., Ronald",660670,453286,,"ball",,,,,14,"Ronald Acuna Jr.  grounds out, first baseman Mark Canha to pitcher Max Scherzer.","R","R","R","ATL","NYM","B",,,1,2,2023,"0.18","0.05","1.73","0.1",,,,0,5,"Bot",,,,,682626,,,10.788175348068188,-122.95579956273227,-6.336928193958845,-0.027116531493110215,20.831836891017023,-30.6632298807056,"3.36","1.58",,,,"85",2494,"6.3",717850,453286,682626,592192,643446,683146,596019,502054,607043,516782,"54.19",,,,,,,,42,5,"Slider",1,4,1,4,4,1,1,4,"Standard","Standard",102,"0","0.039"
"CH","2023-06-07","83.8","-3.11","5.47","Acuña Jr., Ronald",660670,453286,,"foul",,,,,13,"Ronald Acuna Jr.  grounds out, first baseman Mark Canha to pitcher Max Scherzer.","R","R","R","ATL","NYM","S",,,1,2,2023,"-1.14","0.29","-0.32","1.08",,,,0,5,"Bot",,,,,682626,,,8.737154196007895,-121.81105927108543,-4.359407818988232,-13.026052787701229,22.716474148857863,-28.60054935054354,"3.5","1.58",,,,"84.4",1375,"6.6",717850,453286,682626,592192,643446,683146,596019,502054,607043,516782,"53.88",,,,,,,,42,4,"Changeup",1,4,1,4,4,1,1,4,"Standard","Standard",252,"0","0"
"FF","2023-06-07","93.4","-2.95","5.62","Acuña Jr., Ronald",660670,453286,,"called_strike",,,,,9,"Ronald Acuna Jr.  grounds out, first baseman Mark Canha to pitcher Max Scherzer.","R","R","R","ATL","NYM","S",,,1,1,2023,"-0.93","1.12","0.43","1.53",,,,0,5,"Bot",,,,,682626,,,10.710518787808935,-135.4879861776193,-7.230825649416715,-13.762526943384477,28.488233744408696,-16.891426572094364,"3.48","1.58",,,,"93.2",2406,"6.3",717850,453286,682626,592192,643446,683146,596019,502054,607043,516782,"54.25",,,,,,,,42,3,"4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard",222,"0","-0.053"
"FF","2023-06-07","93","-3.06","5.67","Acuña Jr., Ronald",660670,453286,,"ball",,,,,11,"Ronald Acuna Jr.  grounds out, first baseman Mark Canha to pitcher Max Scherzer.","R","R","R","ATL","NYM","B",,,0,1,2023,"-1.04","1.17","-1.48","2.66",,,,0,5,"Bot",,,,,682626,,,6.340294376075131,-135.3135779772872,-4.505949444504458,-14.170560388375439,29.273106001110687,-17.000887716977847,"3.5","1.58",,,,"93.2",2342,"6.4",717850,453286,682626,592192,643446,683146,596019,502054,607043,516782,"54.13",,,,,,,,42,2,"4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard",224,"0","0.027"
"SL","2023-06-07","83","-3.07","5.56","Acuña Jr., Ronald",660670,453286,,"swinging_strike",,,,,14,"Ronald Acuna Jr.  grounds out, first baseman Mark Canha to pitcher Max Scherzer.","R","R","R","ATL","NYM","S",,,0,0,2023,"0.26","0.24","1.05","1.48",,,,0,5,"Bot",,,,,682626,,,8.87814688187799,-120.67951236694933,-3.38001765972306,0.9944553943125715,21.1852825366695,-29.384492458242693,"3.5","1.58",,,,"83.1",2376,"6.2",717850,453286,682626,592192,643446,683146,596019,502054,607043,516782,"54.3",,,,,,,,42,1,"Slider",1,4,1,4,4,1,1,4,"Standard","Standard",151,"0","-0.038"
"CU","2023-06-07","75.8","-2.92","5.73","Acuña Jr., Ronald",660670,453286,"strikeout","swinging_strike",,,,,14,"Ronald Acuna Jr.  strikes out swinging.","R","R","R","ATL","NYM","S",2,,1,2,2023,"1.28","-0.92","0.57","1.16",,671739,,1,3,"Bot",,,,,682626,,,4.9935233543964195,-110.31742431031935,-0.7958494962870616,9.560896673647433,20.128566587083238,-39.78369314523321,"3.5","1.58",,,,"75.9",2800,"6.4",717850,453286,682626,592192,643446,683146,596019,502054,607043,516782,"54.08",,,"0",1,0,0,,23,4,"Curveball",0,2,0,2,2,0,0,2,"Standard","Standard",55,"-0.04","-0.241"
"SL","2023-06-07","84.1","-3.2","5.45","Acuña Jr., Ronald",660670,453286,,"foul",,,,,2,"Ronald Acuna Jr.  strikes out swinging.","R","R","R","ATL","NYM","S",,,1,1,2023,"0.24","0.04","-0.11","2.9",,671739,,1,3,"Bot",,,,,682626,,,6.680181332560368,-122.38152947080286,0.3561365024185037,1.2096804542477007,22.47015637882294,-31.994462899359583,"3.5","1.58",338,"93.4",31,"84.3",2374,"6.3",717850,453286,682626,592192,643446,683146,596019,502054,607043,516782,"54.21",,,,,,,,23,3,"Slider",0,2,0,2,2,0,0,2,"Strategic","Standard",106,"0","-0.095"
"FF","2023-06-07","92.9","-3.08","5.49","Acuña Jr., Ronald",660670,453286,,"foul",,,,,7,"Ronald Acuna Jr.  strikes out swinging.","R","R","R","ATL","NYM","S",,,1,0,2023,"-0.78","1.47","-0.53","1.92",,671739,,1,3,"Bot",,,,,682626,,,8.269379726082645,-134.9271747956068,-6.6033290859286895,-11.266253970048215,28.358921727678155,-12.961332989689497,"3.5","1.58",202,"69.3",46,"93.4",2341,"6.6",717850,453286,682626,592192,643446,683146,596019,502054,607043,516782,"53.91",,,,,,,,23,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",221,"0","-0.06"
