GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,42000225,281,202711,Bojan Bogdanovic,1610612762,Utah Jazz,2,0,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,232,110,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,283,202711,Bojan Bogdanovic,1610612762,Utah Jazz,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,-12,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,293,1626220,Royce O'Neale,1610612762,Utah Jazz,3,11,16,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-44,31,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,299,202704,Reggie Jackson,1610612746,LA Clippers,3,10,53,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-36,19,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,301,1629611,Terance Mann,1610612746,LA Clippers,3,10,48,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,147,74,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,302,204060,Joe Ingles,1610612762,Utah Jazz,3,10,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-152,212,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,304,202694,Marcus Morris Sr.,1610612746,LA Clippers,3,10,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-205,125,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,306,204060,Joe Ingles,1610612762,Utah Jazz,3,10,11,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-41,38,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,307,1629611,Terance Mann,1610612746,LA Clippers,3,10,4,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,45,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,309,1628378,Donovan Mitchell,1610612762,Utah Jazz,3,9,55,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-116,227,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,311,202331,Paul George,1610612746,LA Clippers,3,9,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,10,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,312,202711,Bojan Bogdanovic,1610612762,Utah Jazz,3,9,19,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,41,259,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,321,202694,Marcus Morris Sr.,1610612746,LA Clippers,3,8,56,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-11,98,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,322,1628378,Donovan Mitchell,1610612762,Utah Jazz,3,8,41,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,64,254,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,324,201587,Nicolas Batum,1610612746,LA Clippers,3,8,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,114,227,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,328,1626220,Royce O'Neale,1610612762,Utah Jazz,3,8,8,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,16,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,330,202694,Marcus Morris Sr.,1610612746,LA Clippers,3,7,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-226,90,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,332,1626220,Royce O'Neale,1610612762,Utah Jazz,3,7,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-163,226,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,348,202331,Paul George,1610612746,LA Clippers,3,6,46,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,24,166,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,350,203903,Jordan Clarkson,1610612762,Utah Jazz,3,6,33,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-83,36,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,354,202331,Paul George,1610612746,LA Clippers,3,6,13,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-195,163,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,355,1628378,Donovan Mitchell,1610612762,Utah Jazz,3,5,51,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-25,42,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,357,203497,Rudy Gobert,1610612762,Utah Jazz,3,5,49,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,358,1629611,Terance Mann,1610612746,LA Clippers,3,5,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-157,190,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,360,202711,Bojan Bogdanovic,1610612762,Utah Jazz,3,5,19,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-16,60,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,362,203497,Rudy Gobert,1610612762,Utah Jazz,3,5,17,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,365,203903,Jordan Clarkson,1610612762,Utah Jazz,3,4,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,172,195,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,367,203497,Rudy Gobert,1610612762,Utah Jazz,3,4,50,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,371,202694,Marcus Morris Sr.,1610612746,LA Clippers,3,4,33,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-41,62,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,373,202711,Bojan Bogdanovic,1610612762,Utah Jazz,3,4,16,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-18,50,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,381,1628378,Donovan Mitchell,1610612762,Utah Jazz,3,3,36,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,32,-192,265,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,383,202331,Paul George,1610612746,LA Clippers,3,3,14,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,148,211,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,398,201976,Patrick Beverley,1610612746,LA Clippers,3,2,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-187,162,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,400,1627777,Georges Niang,1610612762,Utah Jazz,3,2,30,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,54,137,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,401,201976,Patrick Beverley,1610612746,LA Clippers,3,2,12,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-9,42,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,404,203903,Jordan Clarkson,1610612762,Utah Jazz,3,1,52,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,53,257,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,406,202694,Marcus Morris Sr.,1610612746,LA Clippers,3,1,47,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,13,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,408,203497,Rudy Gobert,1610612762,Utah Jazz,3,1,24,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,38,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,410,1626220,Royce O'Neale,1610612762,Utah Jazz,3,1,19,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,1,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,423,203903,Jordan Clarkson,1610612762,Utah Jazz,3,0,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,131,214,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,425,202694,Marcus Morris Sr.,1610612746,LA Clippers,3,0,47,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,0,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,431,201587,Nicolas Batum,1610612746,LA Clippers,3,0,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,185,169,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,433,1628379,Luke Kennard,1610612746,LA Clippers,3,0,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,192,155,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,436,1628379,Luke Kennard,1610612746,LA Clippers,3,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-62,255,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,447,1628378,Donovan Mitchell,1610612762,Utah Jazz,4,11,44,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-100,174,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,449,201976,Patrick Beverley,1610612746,LA Clippers,4,11,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,206,147,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,453,202331,Paul George,1610612746,LA Clippers,4,11,20,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,31,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,455,203903,Jordan Clarkson,1610612762,Utah Jazz,4,11,7,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,47,163,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,459,202694,Marcus Morris Sr.,1610612746,LA Clippers,4,10,49,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,161,101,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,462,204060,Joe Ingles,1610612762,Utah Jazz,4,10,39,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-36,28,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,464,201976,Patrick Beverley,1610612746,LA Clippers,4,10,8,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-29,46,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,480,202331,Paul George,1610612746,LA Clippers,4,9,26,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,94,256,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,484,201976,Patrick Beverley,1610612746,LA Clippers,4,8,54,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,-8,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,492,202704,Reggie Jackson,1610612746,LA Clippers,4,8,20,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-29,215,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,500,202704,Reggie Jackson,1610612746,LA Clippers,4,7,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-31,258,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,511,1628378,Donovan Mitchell,1610612762,Utah Jazz,4,7,27,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-9,36,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,504,202704,Reggie Jackson,1610612746,LA Clippers,4,7,20,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-5,48,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,506,1626220,Royce O'Neale,1610612762,Utah Jazz,4,7,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-234,99,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,508,201587,Nicolas Batum,1610612746,LA Clippers,4,6,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,177,174,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,522,203497,Rudy Gobert,1610612762,Utah Jazz,4,6,16,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-3,21,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,526,1628378,Donovan Mitchell,1610612762,Utah Jazz,4,5,46,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,105,31,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,533,202704,Reggie Jackson,1610612746,LA Clippers,4,5,26,Made Shot,Jump Shot,3PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-218,27,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,534,1626220,Royce O'Neale,1610612762,Utah Jazz,4,5,8,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,42,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,536,202704,Reggie Jackson,1610612746,LA Clippers,4,4,48,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,5,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,538,1628378,Donovan Mitchell,1610612762,Utah Jazz,4,4,37,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-55,253,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,540,202704,Reggie Jackson,1610612746,LA Clippers,4,4,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-180,169,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,542,1628378,Donovan Mitchell,1610612762,Utah Jazz,4,4,5,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,158,195,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,543,1629611,Terance Mann,1610612746,LA Clippers,4,3,39,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,-21,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,545,204060,Joe Ingles,1610612762,Utah Jazz,4,3,26,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,21,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,553,202711,Bojan Bogdanovic,1610612762,Utah Jazz,4,3,5,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,21,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,555,1629611,Terance Mann,1610612746,LA Clippers,4,2,39,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,5,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,566,201587,Nicolas Batum,1610612746,LA Clippers,4,2,12,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,6,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,568,1628378,Donovan Mitchell,1610612762,Utah Jazz,4,2,0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-6,43,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,570,202331,Paul George,1610612746,LA Clippers,4,1,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,163,104,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,576,1628378,Donovan Mitchell,1610612762,Utah Jazz,4,1,40,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-32,283,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,581,202331,Paul George,1610612746,LA Clippers,4,1,14,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,228,93,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,583,202711,Bojan Bogdanovic,1610612762,Utah Jazz,4,1,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,103,242,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,595,1628378,Donovan Mitchell,1610612762,Utah Jazz,4,0,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,222,102,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,599,1626220,Royce O'Neale,1610612762,Utah Jazz,4,0,32,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,15,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,607,1628378,Donovan Mitchell,1610612762,Utah Jazz,4,0,25,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-60,260,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,616,202711,Bojan Bogdanovic,1610612762,Utah Jazz,4,0,18,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,119,237,1,1,20210616,UTA,LAC
Shot Chart Detail,42000225,636,1628378,Donovan Mitchell,1610612762,Utah Jazz,4,0,9,Missed Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,220,83,1,0,20210616,UTA,LAC
Shot Chart Detail,42000225,663,203903,Jordan Clarkson,1610612762,Utah Jazz,4,0,1,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,74,248,1,0,20210616,UTA,LAC
Shot Chart Detail,42000144,7,1628991,Jaren Jackson Jr.,1610612763,Memphis Grizzlies,1,11,46,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,1,1,1,20210531,MEM,UTA
Shot Chart Detail,42000144,9,1628378,Donovan Mitchell,1610612762,Utah Jazz,1,11,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,100,242,1,0,20210531,MEM,UTA
Shot Chart Detail,42000144,11,202685,Jonas Valanciunas,1610612763,Memphis Grizzlies,1,11,14,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,106,170,1,1,20210531,MEM,UTA
Shot Chart Detail,42000144,13,202711,Bojan Bogdanovic,1610612762,Utah Jazz,1,10,56,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,2,124,1,1,20210531,MEM,UTA
Shot Chart Detail,42000144,15,202685,Jonas Valanciunas,1610612763,Memphis Grizzlies,1,10,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,30,252,1,0,20210531,MEM,UTA
Shot Chart Detail,42000144,17,1628378,Donovan Mitchell,1610612762,Utah Jazz,1,10,34,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,8,37,1,1,20210531,MEM,UTA
Shot Chart Detail,42000144,18,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,1,10,26,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,6,1,1,20210531,MEM,UTA
Shot Chart Detail,42000144,19,202711,Bojan Bogdanovic,1610612762,Utah Jazz,1,10,14,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,45,1,1,20210531,MEM,UTA
Shot Chart Detail,42000144,21,203937,Kyle Anderson,1610612763,Memphis Grizzlies,1,9,58,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-24,116,1,0,20210531,MEM,UTA
Shot Chart Detail,42000144,24,202685,Jonas Valanciunas,1610612763,Memphis Grizzlies,1,9,53,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-38,27,1,1,20210531,MEM,UTA
Shot Chart Detail,42000144,26,1628378,Donovan Mitchell,1610612762,Utah Jazz,1,9,40,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,103,141,1,1,20210531,MEM,UTA
Shot Chart Detail,42000144,31,201144,Mike Conley,1610612762,Utah Jazz,1,8,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,182,176,1,1,20210531,MEM,UTA
Shot Chart Detail,42000144,33,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,1,8,43,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,-6,1,0,20210531,MEM,UTA
Shot Chart Detail,42000144,35,1626220,Royce O'Neale,1610612762,Utah Jazz,1,8,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-127,221,1,1,20210531,MEM,UTA
Shot Chart Detail,42000144,38,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,8,20,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-3,132,1,1,20210531,MEM,UTA
Shot Chart Detail,42000144,39,202711,Bojan Bogdanovic,1610612762,Utah Jazz,1,7,55,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-100,59,1,0,20210531,MEM,UTA
Shot Chart Detail,42000144,41,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,7,34,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,2,127,1,1,20210531,MEM,UTA
Shot Chart Detail,42000144,42,1628378,Donovan Mitchell,1610612762,Utah Jazz,1,7,21,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,132,153,1,0,20210531,MEM,UTA
Shot Chart Detail,42000144,46,202685,Jonas Valanciunas,1610612763,Memphis Grizzlies,1,7,4,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-39,113,1,0,20210531,MEM,UTA
Shot Chart Detail,42000144,55,1628378,Donovan Mitchell,1610612762,Utah Jazz,1,6,51,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,20,262,1,0,20210531,MEM,UTA
Shot Chart Detail,42000144,62,1628378,Donovan Mitchell,1610612762,Utah Jazz,1,6,28,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,41,67,1,1,20210531,MEM,UTA
Shot Chart Detail,42000144,67,203937,Kyle Anderson,1610612763,Memphis Grizzlies,1,6,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-114,232,1,0,20210531,MEM,UTA
Shot Chart Detail,42000144,69,1626220,Royce O'Neale,1610612762,Utah Jazz,1,5,38,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,6,1,0,20210531,MEM,UTA
Shot Chart Detail,42000144,73,1628378,Donovan Mitchell,1610612762,Utah Jazz,1,5,19,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,25,59,1,0,20210531,MEM,UTA
Shot Chart Detail,42000144,75,202324,Derrick Favors,1610612762,Utah Jazz,1,5,14,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20210531,MEM,UTA
Shot Chart Detail,42000144,80,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,4,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,96,273,1,0,20210531,MEM,UTA
Shot Chart Detail,42000144,82,202711,Bojan Bogdanovic,1610612762,Utah Jazz,1,4,43,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,141,34,1,0,20210531,MEM,UTA
Shot Chart Detail,42000144,84,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,1,4,39,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,12,1,1,20210531,MEM,UTA
Shot Chart Detail,42000144,85,202324,Derrick Favors,1610612762,Utah Jazz,1,4,20,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1,20210531,MEM,UTA
